0,0,0,0,0,0,0,0,0,0,0,0,0
0.8588395309780488,0.8588395309780488,0.8588395309780488,0.8588395309780488,0.8588395309780488,0.8588395309780488,0.8588395309780488,0.8588395309780488,0.8588395309780488,0.8588395309780488,0.8588395309780488,0.8588395309780488,0.8588395309780488
,0.8434255960579953,0.8434255960579953,0.8434255960579953,0.8434255960579953,0.8434255960579953,0.8434255960579953,0.8434255960579953,0.8434255960579953,0.8434255960579953,0.8434255960579953,0.8434255960579953,0.8434255960579953
,,0.8599533599682916,0.8599533599682916,0.8599533599682916,0.8599533599682916,0.8599533599682916,0.8599533599682916,0.8599533599682916,0.8599533599682916,0.8599533599682916,0.8599533599682916,0.8599533599682916
,,,0.8897634715993752,0.8897634715993752,0.8897634715993752,0.8897634715993752,0.8897634715993752,0.8897634715993752,0.8897634715993752,0.8897634715993752,0.8897634715993752,0.8897634715993752
,,,,0.899813696846881,0.899813696846881,0.899813696846881,0.899813696846881,0.899813696846881,0.899813696846881,0.899813696846881,0.899813696846881,0.899813696846881
,,,,,0.9982524224899546,0.9982524224899546,0.9982524224899546,0.9982524224899546,0.9982524224899546,0.9982524224899546,0.9982524224899546,0.9982524224899546
,,,,,,0.9989622754076587,0.9989622754076587,0.9989622754076587,0.9989622754076587,0.9989622754076587,0.9989622754076587,0.9989622754076587
,,,,,,,0.9994064716332897,0.9994064716332897,0.9994064716332897,0.9994064716332897,0.9994064716332897,0.9994064716332897
,,,,,,,,0.9999008321414352,0.9999008321414352,0.9999008321414352,0.9999008321414352,0.9999008321414352
,,,,,,,,,0.9996729695585338,0.9996729695585338,0.9996729695585338,0.9996729695585338
,,,,,,,,,,0.9996985218417125,0.9996985218417125,0.9996985218417125
,,,,,,,,,,,0.9998731621269907,0.9998731621269907
,,,,,,,,,,,,0.9999511024500212
